[32m[21:32:46.553] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.54, --fml.fmlVersion, 4.0.24, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, $] 
[m[32m[21:32:46.558] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Ubuntu OpenJDK 64-Bit Server VM 21.0.4+7-Ubuntu-1ubuntu220.04 
[m[32m[21:32:46.561] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.4 by Ubuntu; OS Linux arch amd64 version 5.15.0-1067-gcp 
[m[32m[21:32:48.988] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[m[32m[21:32:49.128] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/home/alisson_santos_rod/server/ServerMine/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2375!/ Service=ModLauncher Env=SERVER 
[m[32m[21:32:49.452] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.54:server] 
[m[32m[21:32:49.483] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.54-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.54/neoforge-21.1.54-universal.jar]], reader: mod manifest] 
[m[32m[21:32:49.553] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[1.21.1] SecurityCraft v1.9.10-beta9.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.056] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-teams-neoforge-2101.1.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.058] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-ultimine-neoforge-2101.1.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.060] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-xmod-compat-neoforge-21.1.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.063] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fuelgoeshere-1.21.0-1.1.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.067] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "functionalstorage-1.21.0-1.3.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.070] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fusion-1.1.1a-neoforge-mc1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.072] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GatewaysToEternity-1.21.1-5.0.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.074] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.6.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.076] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "generatorgalore-1.21.0-1.3.3.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.078] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "getittogetherdrops-neoforge-1.21-1.3.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.080] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Glassential-renewed-neoforge-1.21.1-3.0.3.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.083] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Glodium-1.21-2.0-neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.085] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gravestone-neoforge-1.21.1-1.0.23.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.087] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GravitationalModulatingAdditionalUnit-1.21.1-6.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.096] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "handcrafted-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.098] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hardenedarmadillos-1.21.0-0.1.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.100] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "heyberryshutup-1.21.0-2.0.4.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.102] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HostileNeuralNetworks-1.21.1-6.0.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.106] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hyperbox-1.21-6.0.0.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.108] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "illagerwarship-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.111] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "industrialforegoing-1.21-3.6.10.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.116] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedCrafting-1.21.1-neoforge-1.1.10.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.121] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedDynamics-1.21.1-neoforge-1.23.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.135] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedScripting-1.21-neoforge-1.0.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.139] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTerminals-1.21.1-neoforge-1.5.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.143] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTunnels-1.21.1-neoforge-1.8.28.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.145] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "invtweaks-1.21.0-1.1.4.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.147] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ironfurnaces-neoforge-1.21-4.2.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.150] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IronJetpacks-1.21.1-8.0.4.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.154] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks-1.21-3.6.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.156] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "itemcollectors-1.1.10-neoforge-mc1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.158] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Jade-1.21.1-NeoForge-15.4.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.160] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jamlib-neoforge-1.0.11+1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.162] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jearchaeology-1.21.0-1.1.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.165] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.21.1-neoforge-19.18.3.204.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.167] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jmi-neoforge-1.21.1-1.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.171] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "journeymap-neoforge-1.21-6.0.0-beta.25.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.173] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jumpboat-1.21.0-1.0.5.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.177] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "justdirethings-1.4.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.181] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "kubejs-neoforge-2101.7.0-build.171.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.185] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "laserio-1.9.11.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.187] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lithostitched-neoforge-1.21-1.3.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.190] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-neoforge-1.21-1.10.33.82.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.194] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-bridges-3.0.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.197] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-doors-1.1.1-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.199] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-fences-1.1.2-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.204] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-furniture-3.3.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.206] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-holidays-1.1.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.208] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-lights-1.1.1-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.210] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-paths-1.0.5-1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.213] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-roofs-2.3.1-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.215] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-trapdoors-1.1.3-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.220] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcw-windows-2.3.0-mc1.21.1neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.222] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Measurements-neoforge-1.21-3.0.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.224] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "megacells-4.0.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.230] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Mekanism-1.21.1-10.7.7.64.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.233] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MekanismGenerators-1.21.1-10.7.7.64.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.235] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MekanismTools-1.21.1-10.7.7.64.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.237] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "merequester-neoforge-1.21.1-1.1.7.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.239] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mffs-5.4.6.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.240] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mininggadgets-1.18.6.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.242] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Modern-Dynamics-0.9.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.249] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Modern-Industrialization-2.2.24.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.251] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modernfix-neoforge-5.19.3+mc1.21.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.253] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modonomicon-1.21.1-neoforge-1.106.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.256] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modular-routers-13.0.3+mc1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.258] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "monolib-neoforge-1.21.1-1.3.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.260] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "moonlight-1.21-2.14.19-neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.262] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "morered-1.21-6.0.0.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.264] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mostructures-neoforge-1.5.0+1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.265] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MouseTweaks-neoforge-mc1.21-2.26.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.267] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgradditions-1.21.1-8.0.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.271] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgriculture-1.21.1-8.0.6.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.273] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalCustomization-1.21.1-6.0.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.275] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NaturesCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.277] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "netherportalfix-neoforge-1.21.1-21.1.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.279] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NoChatReports-NEOFORGE-1.21-v2.8.0.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.281] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "noisium-neoforge-2.3.0+mc1.21-1.21.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.285] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "occultism-1.21.1-neoforge-1.159.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.287] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "OctoLib-NEOFORGE-0.4.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.294] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Oh-The-Biomes-Weve-Gone-NeoForge-2.0.2-Beta.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.296] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Oh-The-Trees-Youll-Grow-neoforge-1.21.1-5.0.3.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.322] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "overloadedarmorbar-neoforge-1.21-2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.324] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Patchouli-1.21-87-NEOFORGE.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.327] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pipez-neoforge-1.21.1-1.2.18.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.329] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Placebo-1.21.1-9.5.2.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.331] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "player-animation-lib-forge-2.0.0-alpha1+1.21.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.337] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pneumaticcraft-repressurized-8.1.3+mc1.21.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.340] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pocketstorage-1.2.4+1.21.1-b40.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.348] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "polyeng-0.4.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.351] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "polylib-2100.0.3-build.159-neoforge.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[m[32m[21:32:50.354] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "polymorph-neoforge-1.0.6+1.21.1.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
